WebUrl,ListTitle,ListDescription,ListTemplateId,DefaultContentTypeName,IndexedColumns,OnQuickLaunch,EnableVersioning
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p15095,DCTM moc_p15095 documents,101,DCTM moc_p15095,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p15096,DCTM moc_p15096 documents,101,DCTM moc_p15096,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p15098a,DCTM moc_p15098a documents,101,DCTM moc_p15098a,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p15098g,DCTM moc_p15098g documents,101,DCTM moc_p15098g,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p16001p,DCTM moc_p16001p documents,101,DCTM moc_p16001p,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p16037,DCTM moc_p16037 documents,101,DCTM moc_p16037,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p16041,DCTM moc_p16041 documents,101,DCTM moc_p16041,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p16042p,DCTM moc_p16042p documents,101,DCTM moc_p16042p,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p17037,DCTM moc_p17037 documents,101,DCTM moc_p17037,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p17037b,DCTM moc_p17037b documents,101,DCTM moc_p17037b,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p17037c,DCTM moc_p17037c documents,101,DCTM moc_p17037c,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p17037d,DCTM moc_p17037d documents,101,DCTM moc_p17037d,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p22065,DCTM moc_p22065 documents,101,DCTM moc_p22065,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33006,DCTM moc_p33006 documents,101,DCTM moc_p33006,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33008,DCTM moc_p33008 documents,101,DCTM moc_p33008,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33014,DCTM moc_p33014 documents,101,DCTM moc_p33014,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33015,DCTM moc_p33015 documents,101,DCTM moc_p33015,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33016,DCTM moc_p33016 documents,101,DCTM moc_p33016,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33024,DCTM moc_p33024 documents,101,DCTM moc_p33024,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33027,DCTM moc_p33027 documents,101,DCTM moc_p33027,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33028,DCTM moc_p33028 documents,101,DCTM moc_p33028,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p33037s,DCTM moc_p33037s documents,101,DCTM moc_p33037s,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_p42081,DCTM moc_p42081 documents,101,DCTM moc_p42081,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_payout,DCTM moc_payout documents,101,DCTM moc_payout,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_payoutert,DCTM moc_payoutert documents,101,DCTM moc_payoutert,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_payroll,DCTM moc_payroll documents,101,DCTM moc_payroll,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_payrollje,DCTM moc_payrollje documents,101,DCTM moc_payrollje,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_pcards,DCTM moc_pcards documents,101,DCTM moc_pcards,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_pdijournal,DCTM moc_pdijournal documents,101,DCTM moc_pdijournal,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_pdiretchks,DCTM moc_pdiretchks documents,101,DCTM moc_pdiretchks,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_planeutil,DCTM moc_planeutil documents,101,DCTM moc_planeutil,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_ppesummry,DCTM moc_ppesummry documents,101,DCTM moc_ppesummry,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_property,DCTM moc_property documents,101,DCTM moc_property,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_purch_bol,DCTM moc_purch_bol documents,101,DCTM moc_purch_bol,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_r83500,DCTM moc_r83500 documents,101,DCTM moc_r83500,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rebate_atl,DCTM moc_rebate_atl documents,101,DCTM moc_rebate_atl,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rebate_mer,DCTM moc_rebate_mer documents,101,DCTM moc_rebate_mer,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rebate_sup,DCTM moc_rebate_sup documents,101,DCTM moc_rebate_sup,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_refineries,DCTM moc_refineries documents,101,DCTM moc_refineries,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsbranch,DCTM moc_rsbranch documents,101,DCTM moc_rsbranch,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsdetail,DCTM moc_rsdetail documents,101,DCTM moc_rsdetail,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsfield,DCTM moc_rsfield documents,101,DCTM moc_rsfield,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rshydrocar,DCTM moc_rshydrocar documents,101,DCTM moc_rshydrocar,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_otc_doc,DCTM moc_rsk_otc_doc documents,101,DCTM moc_rsk_otc_doc,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_swap_comod_otc,DCTM moc_rsk_swap_comod_otc documents,101,DCTM moc_rsk_swap_comod_otc,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_swap_currcy_otc,DCTM moc_rsk_swap_currcy_otc documents,101,DCTM moc_rsk_swap_currcy_otc,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_swap_intrate_otc,DCTM moc_rsk_swap_intrate_otc documents,101,DCTM moc_rsk_swap_intrate_otc,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_swap_otc,DCTM moc_rsk_swap_otc documents,101,DCTM moc_rsk_swap_otc,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_value_assist,DCTM moc_rsk_value_assist documents,101,DCTM moc_rsk_value_assist,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsoffgas,DCTM moc_rsoffgas documents,101,DCTM moc_rsoffgas,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsoffshore,DCTM moc_rsoffshore documents,101,DCTM moc_rsoffshore,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsprice,DCTM moc_rsprice documents,101,DCTM moc_rsprice,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsproduct,DCTM moc_rsproduct documents,101,DCTM moc_rsproduct,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsytd,DCTM moc_rsytd documents,101,DCTM moc_rsytd,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rvsr71,DCTM moc_rvsr71 documents,101,DCTM moc_rvsr71,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rvsr94,DCTM moc_rvsr94 documents,101,DCTM moc_rvsr94,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rvsr944,DCTM moc_rvsr944 documents,101,DCTM moc_rvsr944,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s12033,DCTM moc_s12033 documents,101,DCTM moc_s12033,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s12033b,DCTM moc_s12033b documents,101,DCTM moc_s12033b,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s12033b001,DCTM moc_s12033b001 documents,101,DCTM moc_s12033b001,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_s25420,DCTM moc_s25420 documents,101,DCTM moc_s25420,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_secstmts,DCTM moc_secstmts documents,101,DCTM moc_secstmts,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_servbill,DCTM moc_servbill documents,101,DCTM moc_servbill,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_smogreport,DCTM moc_smogreport documents,101,DCTM moc_smogreport,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_station,DCTM moc_station documents,101,DCTM moc_station,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_statistics,DCTM moc_statistics documents,101,DCTM moc_statistics,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_statreport,DCTM moc_statreport documents,101,DCTM moc_statreport,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_storagetk,DCTM moc_storagetk documents,101,DCTM moc_storagetk,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_suppmtl,DCTM moc_suppmtl documents,101,DCTM moc_suppmtl,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_szr061pr,DCTM moc_szr061pr documents,101,DCTM moc_szr061pr,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_szr310pr,DCTM moc_szr310pr documents,101,DCTM moc_szr310pr,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_ukmthsche,DCTM moc_ukmthsche documents,101,DCTM moc_ukmthsche,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclaudit,DCTM moc_unclaudit documents,101,DCTM moc_unclaudit,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclbnkrec,DCTM moc_unclbnkrec documents,101,DCTM moc_unclbnkrec,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclcmpshr,DCTM moc_unclcmpshr documents,101,DCTM moc_unclcmpshr,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclcrrept,DCTM moc_unclcrrept documents,101,DCTM moc_unclcrrept,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclprop,DCTM moc_unclprop documents,101,DCTM moc_unclprop,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_unclroyalty,DCTM moc_unclroyalty documents,101,DCTM moc_unclroyalty,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarecldet,DCTM moc_usarecldet documents,101,DCTM moc_usarecldet,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usareclsum,DCTM moc_usareclsum documents,101,DCTM moc_usareclsum,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr71,DCTM moc_usarvsr71 documents,101,DCTM moc_usarvsr71,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr72,DCTM moc_usarvsr72 documents,101,DCTM moc_usarvsr72,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr91,DCTM moc_usarvsr91 documents,101,DCTM moc_usarvsr91,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_usarvsr93,DCTM moc_usarvsr93 documents,101,DCTM moc_usarvsr93,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_value_assist,DCTM moc_value_assist documents,101,DCTM moc_value_assist,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_vehiclecom,DCTM moc_vehiclecom documents,101,DCTM moc_vehiclecom,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_vendsetup,DCTM moc_vendsetup documents,101,DCTM moc_vendsetup,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_w8,DCTM moc_w8 documents,101,DCTM moc_w8,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_w9,DCTM moc_w9 documents,101,DCTM moc_w9,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wbankanal,DCTM moc_wbankanal documents,101,DCTM moc_wbankanal,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wire_conf,DCTM moc_wire_conf documents,101,DCTM moc_wire_conf,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtaddend,DCTM moc_wmtaddend documents,101,DCTM moc_wmtaddend,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtbankstm,DCTM moc_wmtbankstm documents,101,DCTM moc_wmtbankstm,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtenv,DCTM moc_wmtenv documents,101,DCTM moc_wmtenv,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtfreight,DCTM moc_wmtfreight documents,101,DCTM moc_wmtfreight,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_wmtsafety,DCTM moc_wmtsafety documents,101,DCTM moc_wmtsafety,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM aps_core,DCTM aps_core documents,101,DCTM aps_core,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM dm_document,DCTM dm_document documents,101,DCTM dm_document,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM dm_sysobject,DCTM dm_sysobject documents,101,DCTM dm_sysobject,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_rsk_document,DCTM moc_rsk_document documents,101,DCTM moc_rsk_document,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
http://legacydocs.murphyoilcorp.com/documentum,DCTM moc_lottery,DCTM moc_lottery documents,101,DCTM moc_lottery,DCTM Legacy Object Type;DCTM Legacy Creation Date;DCTM Legacy Modify Date,FALSE,TRUE
