WebUrl,ID,FieldType,Name,StaticName,DisplayName,Description,Group,EnforceUniqueValues,Hidden,Required,Sealed,ShowInDisplayForm,ShowInEditForm,ShowInNewForm,ShowInListSettings,Default,TermSet,Choices
http://legacydocs.murphyoilcorp.com/documentum,463474C7-58F6-4811-AB8E-43AB88D1BADD,Text,DCTM_APS_Export_Batch_No,DCTM_APS_Export_Batch_No,DCTM APS Export Batch No,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,6C5F4801-94E6-46B6-A28A-E2738D838F4D,DateTime,DCTM_APS_Export_Date,DCTM_APS_Export_Date,DCTM APS Export Date,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,B8409CC5-8CEE-4F15-A124-3F5C63B87C9A,Text,DCTM_Payer_EIN,DCTM_Payer_EIN,DCTM Payer EIN,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,2947F6A2-E4C0-4BBA-A0EA-8A30C8C18CDC,Text,DCTM_Recipient_Name,DCTM_Recipient_Name,DCTM Recipient Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,77053207-9869-47EE-8DE5-2937ECA4F7BF,Text,DCTM_Recipient_Id,DCTM_Recipient_Id,DCTM Recipient Id,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,12BF8DC8-B4C2-4BC0-B832-2D4670FCDA3C,Text,DCTM_Payer_Name,DCTM_Payer_Name,DCTM Payer Name,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,C8D51C41-04C2-453C-B9EE-61F03F4E3647,Text,DCTM_Type,DCTM_Type,DCTM Type,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,055348C6-7E84-454E-8A9F-C28E6AAF5460,Text,DCTM_Payer_Phone,DCTM_Payer_Phone,DCTM Payer Phone,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,05576A9B-A1A8-47D1-90B0-D96BF17EFD51,Text,DCTM_Account_Number,DCTM_Account_Number,DCTM Account Number,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
http://legacydocs.murphyoilcorp.com/documentum,D50174E4-4E05-422C-BA35-28721906458A,Text,DCTM_Year,DCTM_Year,DCTM Year,,DCTM Legacy,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,
